"","from_id","to_id","travel_time_p50"
"10619","41826","2",19
"10620","41826","3",17
"10621","41827","1",27
"10622","41827","2",19
"10623","41827","3",17
"10624","41828","1",26
"10625","41828","2",18
"10626","41828","3",16
"10627","41838","1",33
"10628","41838","2",25
"10629","41838","3",23
"10630","41839","1",32
"10631","41839","2",24
"10632","41839","3",22
"10633","42052","1",29
"10634","42052","2",20
"10635","42052","3",18
"10636","42053","1",29
"10637","42053","2",21
"10638","42053","3",19
"10639","42055","1",28
"10640","42055","2",20
"10641","42055","3",18
"10642","42274","1",29
"10643","42274","2",22
"10644","42274","3",20
"10645","42279","1",30
"10646","42279","2",23
"10647","42279","3",21
"10648","42280","1",29
"10649","42280","2",21
"10650","42280","3",19
"10651","42283","1",28
"10652","42283","2",20
"10653","42283","3",18
"10654","42287","1",28
"10655","42287","2",19
"10656","42287","3",17
"10657","42291","1",28
"10658","42291","2",20
"10659","42291","3",18
"10660","42505","1",31
"10661","42505","2",25
"10662","42505","3",23
"10663","42508","1",29
"10664","42508","2",23
"10665","42508","3",21
"10666","42509","1",30
"10667","42509","2",24
"10668","42509","3",22
"10669","42511","1",29
"10670","42511","2",21
"10671","42511","3",19
"10672","42515","1",28
"10673","42515","2",20
"10674","42515","3",18
"10675","42738","1",30
"10676","42738","2",24
"10677","42738","3",22
"10678","42961","1",33
"10679","42961","2",27
"10680","42961","3",24
"10681","42963","1",31
"10682","42963","2",24
"10683","42963","3",22
"10684","42966","1",31
"10685","42966","2",24
"10686","42966","3",22
"10687","42968","1",30
"10688","42968","2",22
"10689","42968","3",20
"10690","42992","1",32
"10691","42992","2",24
"10692","42992","3",22
"10693","43187","1",33
"10694","43187","2",27
"10695","43187","3",25
"10696","43193","1",31
"10697","43193","2",25
"10698","43193","3",23
"10699","43195","1",30
"10700","43195","2",22
"10701","43195","3",20
"10702","43197","1",29
"10703","43197","2",21
"10704","43197","3",19
"10705","43209","1",30
"10706","43209","2",22
"10707","43209","3",20
"10708","43210","1",31
"10709","43210","2",23
"10710","43210","3",21
"10711","43213","1",32
"10712","43213","2",24
"10713","43213","3",22
"10714","43214","1",32
"10715","43214","2",24
"10716","43214","3",22
"10717","43215","1",33
"10718","43215","2",25
"10719","43215","3",23
"10720","43216","1",33
"10721","43216","2",25
"10722","43216","3",23
"10723","43418","1",30
"10724","43418","2",24
"10725","43418","3",22
"10726","43647","1",30
"10727","43647","2",22
"10728","43647","3",20
"10729","43863","1",33
"10730","43863","2",27
"10731","43863","3",25
"10732","43865","1",31
"10733","43865","2",25
"10734","43865","3",23
"10735","43871","1",32
"10736","43871","2",24
"10737","43871","3",22
"10738","43885","1",33
"10739","43885","2",25
"10740","43885","3",23
"10741","44102","1",28
"10742","44102","2",20
"10743","44102","3",18
"10744","44311","1",31
"10745","44311","2",25
"10746","44311","3",23
"10747","44313","1",31
"10748","44313","2",25
"10749","44313","3",23
"10750","44315","1",33
"10751","44315","2",27
"10752","44315","3",25
"10753","44316","1",34
"10754","44316","2",28
"10755","44316","3",26
"10756","44324","1",29
"10757","44324","2",21
"10758","44324","3",19
"10759","44326","1",28
"10760","44326","2",20
"10761","44326","3",18
"10762","44332","1",32
"10763","44332","2",24
"10764","44332","3",22
"10765","44536","1",33
"10766","44536","2",26
"10767","44536","3",24
"10768","44540","1",33
"10769","44540","2",25
"10770","44540","3",23
"10771","44541","1",32
"10772","44541","2",24
"10773","44541","3",22
"10774","44548","1",29
"10775","44548","2",21
"10776","44548","3",19
"10777","44550","1",30
"10778","44550","2",22
"10779","44550","3",20
"10780","44551","1",30
"10781","44551","2",22
"10782","44551","3",19
"10783","44552","1",31
"10784","44552","2",23
"10785","44552","3",21
"10786","44742","1",36
"10787","44742","2",30
"10788","44742","3",28
"10789","44752","1",32
"10790","44752","2",26
"10791","44752","3",24
"10792","44754","1",31
"10793","44754","2",25
"10794","44754","3",23
"10795","44761","1",32
"10796","44761","2",24
"10797","44761","3",22
"10798","44762","1",31
"10799","44762","2",23
"10800","44762","3",21
"10801","44768","1",30
"10802","44768","2",22
"10803","44768","3",20
"10804","44769","1",31
"10805","44769","2",23
"10806","44769","3",21
"10807","44772","1",30
"10808","44772","2",22
"10809","44772","3",20
"10810","44789","1",46
"10811","44789","2",38
"10812","44789","3",35
"10813","44963","1",34
"10814","44963","2",28
"10815","44963","3",26
"10816","44966","1",35
"10817","44966","2",28
"10818","44966","3",26
"10819","44968","1",33
"10820","44968","2",27
"10821","44968","3",25
"10822","44982","1",31
"10823","44982","2",23
"10824","44982","3",20
"10825","44983","1",30
"10826","44983","2",22
"10827","44983","3",20
"10828","44984","1",30
"10829","44984","2",21
"10830","44984","3",19
"10831","44990","1",31
"10832","44990","2",23
"10833","44990","3",21
"10834","44996","1",31
"10835","44996","2",23
"10836","44996","3",21
"10837","45186","1",33
"10838","45186","2",27
"10839","45186","3",25
"10840","45202","1",30
"10841","45202","2",22
"10842","45202","3",20
"10843","45205","1",30
"10844","45205","2",22
"10845","45205","3",20
"10846","45207","1",31
"10847","45207","2",23
"10848","45207","3",21
"10849","45208","1",31
"10850","45208","2",23
"10851","45208","3",21
"10852","45209","1",30
"10853","45209","2",22
"10854","45209","3",20
"10855","45210","1",31
"10856","45210","2",23
"10857","45210","3",21
"10858","45212","1",32
"10859","45212","2",24
"10860","45212","3",22
"10861","45213","1",32
"10862","45213","2",24
"10863","45213","3",22
"10864","45214","1",31
"10865","45214","2",23
"10866","45214","3",21
"10867","45215","1",32
"10868","45215","2",24
"10869","45215","3",22
"10870","45404","1",32
"10871","45404","2",26
"10872","45404","3",24
"10873","45406","1",33
"10874","45406","2",27
"10875","45406","3",25
"10876","45407","1",33
"10877","45407","2",27
"10878","45407","3",25
"10879","45410","1",33
"10880","45410","2",27
"10881","45410","3",25
"10882","45421","1",31
"10883","45421","2",23
"10884","45421","3",21
"10885","45422","1",30
"10886","45422","2",22
"10887","45422","3",20
"10888","45424","1",31
"10889","45424","2",22
"10890","45424","3",20
"10891","45428","1",31
"10892","45428","2",23
"10893","45428","3",21
"10894","45433","1",32
"10895","45433","2",24
"10896","45433","3",22
"10897","45434","1",33
"10898","45434","2",25
"10899","45434","3",23
"10900","45621","1",34
"10901","45621","2",27
"10902","45621","3",25
"10903","45625","1",35
"10904","45625","2",29
"10905","45625","3",27
"10906","45627","1",34
"10907","45627","2",28
"10908","45627","3",26
"10909","45628","1",34
"10910","45628","2",28
"10911","45628","3",26
"10912","45639","1",31
"10913","45639","2",23
"10914","45639","3",21
"10915","45640","1",30
"10916","45640","2",22
"10917","45640","3",20
"10918","45642","1",33
"10919","45642","2",24
"10920","45642","3",22
"10921","45644","1",31
"10922","45644","2",23
"10923","45644","3",21
"10924","45647","1",31
"10925","45647","2",23
"10926","45647","3",21
"10927","45648","1",33
"10928","45648","2",24
"10929","45648","3",22
"10930","45649","1",34
"10931","45649","2",26
"10932","45649","3",24
"10933","45859","1",32
"10934","45859","2",24
"10935","45859","3",22
"10936","45864","1",33
"10937","45864","2",25
"10938","45864","3",22
"10939","46693","1",44
"10940","46693","2",38
"10941","46693","3",36
"10942","46890","1",40
"10943","46890","2",33
"10944","46890","3",31
"10945","46891","1",38
"10946","46891","2",32
"10947","46891","3",30
"10948","46892","1",37
"10949","46892","2",31
"10950","46892","3",29
"10951","46904","1",43
"10952","46904","2",37
"10953","46904","3",35
"10954","47100","1",39
"10955","47100","2",33
"10956","47100","3",30
"10957","47102","1",37
"10958","47102","2",31
"10959","47102","3",29
"10960","47338","1",34
"10961","47338","2",26
"10962","47338","3",24
"10963","47339","1",33
"10964","47339","2",25
"10965","47339","3",23
"10966","47525","1",39
"10967","47525","2",33
"10968","47525","3",31
"10969","47730","1",37
"10970","47730","2",31
"10971","47730","3",29
"10972","47731","1",38
"10973","47731","2",32
"10974","47731","3",30
"10975","48138","1",40
"10976","48138","2",34
"10977","48138","3",32
"10978","48167","1",35
"10979","48167","2",27
"10980","48167","3",25
"10981","48545","1",40
"10982","48545","2",33
"10983","48545","3",31
"10984","48568","1",33
"10985","48568","2",25
"10986","48568","3",23
"10987","48769","1",33
"10988","48769","2",25
"10989","48769","3",23
"10990","48966","1",33
"10991","48966","2",25
"10992","48966","3",23
"10993","48967","1",33
"10994","48967","2",25
"10995","48967","3",23
"10996","48968","1",32
"10997","48968","2",24
"10998","48968","3",22
"10999","49163","1",33
"11000","49163","2",25
"11001","49163","3",23
"11002","49164","1",32
"11003","49164","2",24
"11004","49164","3",22
"11005","49165","1",33
"11006","49165","2",25
"11007","49165","3",23
"11008","49359","1",33
"11009","49359","2",25
"11010","49359","3",23
"11011","49361","1",34
"11012","49361","2",26
"11013","49361","3",24
"11014","49552","1",34
"11015","49552","2",26
"11016","49552","3",24
"11017","49553","1",34
"11018","49553","2",26
"11019","49553","3",24
"11020","49554","1",33
"11021","49554","2",25
"11022","49554","3",22
"11023","49744","1",34
"11024","49744","2",26
"11025","49744","3",24
"11026","49745","1",34
"11027","49745","2",26
"11028","49745","3",24
"11029","49746","1",33
"11030","49746","2",25
"11031","49746","3",23
"11032","49747","1",34
"11033","49747","2",26
"11034","49747","3",24
"11035","49748","1",33
"11036","49748","2",25
"11037","49748","3",23
"11038","49936","1",34
"11039","49936","2",26
"11040","49936","3",24
"11041","49937","1",34
"11042","49937","2",26
"11043","49937","3",24
"11044","49938","1",35
"11045","49938","2",27
"11046","49938","3",25
"11047","50120","1",39
"11048","50120","2",31
"11049","50120","3",29
"11050","50124","1",34
"11051","50124","2",26
"11052","50124","3",24
"11053","50127","1",35
"11054","50127","2",27
"11055","50127","3",25
"11056","50128","1",34
"11057","50128","2",26
"11058","50128","3",24
"11059","50129","1",34
"11060","50129","2",26
"11061","50129","3",24
"11062","50130","1",33
"11063","50130","2",25
"11064","50130","3",23
"11065","50131","1",34
"11066","50131","2",26
"11067","50131","3",24
"11068","50316","1",34
"11069","50316","2",26
"11070","50316","3",24
"11071","50317","1",34
"11072","50317","2",26
"11073","50317","3",24
"11074","50318","1",34
"11075","50318","2",26
"11076","50318","3",24
"11077","50319","1",33
"11078","50319","2",25
"11079","50319","3",23
"11080","50320","1",34
"11081","50320","2",26
"11082","50320","3",24
"11083","50493","1",43
"11084","50493","2",35
"11085","50493","3",33
"11086","50504","1",36
"11087","50504","2",28
"11088","50504","3",26
"11089","50505","1",35
"11090","50505","2",27
"11091","50505","3",25
"11092","50506","1",34
"11093","50506","2",26
"11094","50506","3",24
"11095","50691","1",33
"11096","50691","2",25
"11097","50691","3",23
"11098","50876","1",34
"11099","50876","2",26
"11100","50876","3",24
"11101","51058","1",34
"11102","51058","2",26
"11103","51058","3",24
"11104","51239","1",35
"11105","51239","2",27
"11106","51239","3",25
"11107","51240","1",34
"11108","51240","2",26
"11109","51240","3",24
"11110","51241","1",33
"11111","51241","2",25
"11112","51241","3",23
"11113","51419","1",35
"11114","51419","2",27
"11115","51419","3",25
"11116","51420","1",34
"11117","51420","2",26
"11118","51420","3",24
"11119","51596","1",36
"11120","51596","2",28
"11121","51596","3",26
"11122","51597","1",34
"11123","51597","2",26
"11124","51597","3",24
"11125","51598","1",34
"11126","51598","2",26
"11127","51598","3",24
"11128","51772","1",36
"11129","51772","2",28
"11130","51772","3",26
"11131","51773","1",34
"11132","51773","2",26
"11133","51773","3",24
"11134","51774","1",35
"11135","51774","2",27
"11136","51774","3",25
"11137","51775","1",36
"11138","51775","2",28
"11139","51775","3",26
"11140","51948","1",35
"11141","51948","2",27
"11142","51948","3",25
"11143","52121","1",35
"11144","52121","2",27
"11145","52121","3",25
"11146","52278","1",39
"11147","52278","2",30
"11148","52278","3",28
"11149","52279","1",40
"11150","52279","2",32
"11151","52279","3",30
"11152","52286","1",37
"11153","52286","2",29
"11154","52286","3",27
"11155","52288","1",36
"11156","52288","2",28
"11157","52288","3",26
"11158","52289","1",36
"11159","52289","2",28
"11160","52289","3",26
"11161","52290","1",35
"11162","52290","2",27
"11163","52290","3",25
"11164","52291","1",37
"11165","52291","2",29
"11166","52291","3",27
"11167","52435","1",40
"11168","52435","2",32
"11169","52435","3",30
"11170","52436","1",39
"11171","52436","2",31
"11172","52436","3",29
"11173","52437","1",39
"11174","52437","2",31
"11175","52437","3",29
"11176","52438","1",39
"11177","52438","2",31
"11178","52438","3",29
"11179","52439","1",39
"11180","52439","2",31
"11181","52439","3",29
"11182","52440","1",39
"11183","52440","2",31
"11184","52440","3",29
"11185","52442","1",39
"11186","52442","2",31
"11187","52442","3",29
"11188","52444","1",38
"11189","52444","2",30
"11190","52444","3",28
"11191","52446","1",38
"11192","52446","2",30
"11193","52446","3",28
"11194","52447","1",38
"11195","52447","2",30
"11196","52447","3",28
"11197","52449","1",38
"11198","52449","2",30
"11199","52449","3",28
"11200","52453","1",37
"11201","52453","2",29
"11202","52453","3",27
"11203","52454","1",36
"11204","52454","2",28
"11205","52454","3",26
"11206","52455","1",36
"11207","52455","2",28
"11208","52455","3",26
"11209","52456","1",36
"11210","52456","2",28
"11211","52456","3",26
"11212","52457","1",35
"11213","52457","2",27
"11214","52457","3",25
"11215","52458","1",35
"11216","52458","2",27
"11217","52458","3",25
"11218","52459","1",35
"11219","52459","2",27
"11220","52459","3",25
"11221","52460","1",36
"11222","52460","2",28
"11223","52460","3",26
"11224","52461","1",35
"11225","52461","2",27
"11226","52461","3",25
"11227","52601","1",40
"11228","52601","2",32
"11229","52601","3",30
"11230","52606","1",39
"11231","52606","2",31
"11232","52606","3",29
"11233","52607","1",39
"11234","52607","2",31
"11235","52607","3",29
"11236","52608","1",38
"11237","52608","2",30
"11238","52608","3",28
"11239","52609","1",38
"11240","52609","2",30
"11241","52609","3",28
"11242","52610","1",38
"11243","52610","2",30
"11244","52610","3",28
"11245","52611","1",38
"11246","52611","2",30
"11247","52611","3",28
"11248","52613","1",37
"11249","52613","2",29
"11250","52613","3",27
"11251","52614","1",38
"11252","52614","2",30
"11253","52614","3",28
"11254","52615","1",38
"11255","52615","2",30
"11256","52615","3",28
"11257","52616","1",38
"11258","52616","2",30
"11259","52616","3",28
"11260","52617","1",38
"11261","52617","2",30
"11262","52617","3",28
"11263","52618","1",37
"11264","52618","2",29
"11265","52618","3",27
"11266","52619","1",37
"11267","52619","2",29
"11268","52619","3",27
"11269","52622","1",35
"11270","52622","2",27
"11271","52622","3",25
"11272","52624","1",36
"11273","52624","2",28
"11274","52624","3",26
"11275","52625","1",36
"11276","52625","2",28
"11277","52625","3",26
"11278","52626","1",35
"11279","52626","2",27
"11280","52626","3",25
"11281","52627","1",36
"11282","52627","2",28
"11283","52627","3",26
"11284","52765","1",41
"11285","52765","2",33
"11286","52765","3",31
"11287","52773","1",39
"11288","52773","2",31
"11289","52773","3",29
"11290","52774","1",39
"11291","52774","2",31
"11292","52774","3",29
"11293","52776","1",38
"11294","52776","2",30
"11295","52776","3",28
"11296","52777","1",38
"11297","52777","2",30
"11298","52777","3",28
"11299","52782","1",38
"11300","52782","2",30
"11301","52782","3",28
"11302","52783","1",38
"11303","52783","2",30
"11304","52783","3",28
"11305","52784","1",38
"11306","52784","2",30
"11307","52784","3",28
"11308","52786","1",36
"11309","52786","2",28
"11310","52786","3",26
"11311","52787","1",37
"11312","52787","2",29
"11313","52787","3",27
"11314","52790","1",36
"11315","52790","2",28
"11316","52790","3",26
"11317","52934","1",40
"11318","52934","2",32
"11319","52934","3",30
"11320","52935","1",40
"11321","52935","2",32
"11322","52935","3",30
"11323","52942","1",38
"11324","52942","2",30
"11325","52942","3",28
"11326","52943","1",38
"11327","52943","2",30
"11328","52943","3",28
"11329","52944","1",38
"11330","52944","2",30
"11331","52944","3",28
"11332","52945","1",39
"11333","52945","2",31
"11334","52945","3",29
"11335","52946","1",37
